Trace
Swept SA
A.24.56,N9000B
3422512170.71633,-67.5736389160156
3422522012.61234,-70.4832458496094
3422531854.50834,-76.3966217041016
3422541696.40434,-72.7590866088867
3422551538.30033,-70.9651031494141
3422561380.19633,-69.0679016113281
3422571222.09234,-67.5299987792969
3422581063.98834,-67.3678970336914
3422590905.88434,-68.0315399169922
3422600747.78033,-69.7299728393555
3422610589.67633,-69.5077743530273
3422620431.57234,-65.0431900024414
3422630273.46834,-64.2016830444336
3422640115.36434,-63.5848999023438
3422649957.26034,-62.8988723754883
3422659799.15633,-62.1331443786621
3422669641.05233,-61.3177680969238
3422679482.94834,-60.6800842285156
3422689324.84434,-60.5075302124023
3422699166.74034,-60.5205078125
3422709008.63633,-60.3858489990234
3422718850.53233,-59.5796165466309
3422728692.42834,-58.9131851196289
3422738534.32434,-58.8281745910645
3422748376.22034,-58.9966316223145
3422758218.11633,-60.1580696105957
3422768060.01233,-62.7175216674805
3422777901.90834,-67.3766021728516
3422787743.80434,-71.9285507202148
3422797585.70034,-70.6885452270508
3422807427.59633,-70.6257400512695
3422817269.49233,-70.4283676147461
3422827111.38834,-71.7975463867188
3422836953.28434,-73.7664337158203
3422846795.18034,-76.0750274658203
3422856637.07634,-76.2147445678711
3422866478.97233,-76.0826950073242
3422876320.86834,-75.2738494873047
3422886162.76434,-77.5863647460938
3422896004.66034,-71.3069763183594
3422905846.55634,-69.1484680175781
3422915688.45233,-69.1170196533203
3422925530.34833,-70.7723388671875
3422935372.24434,-68.2440719604492
3422945214.14034,-67.95654296875
3422955056.03634,-63.6696472167969
3422964897.93233,-63.5180015563965
3422974739.82833,-63.7622413635254
3422984581.72434,-65.0974502563477
3422994423.62034,-66.9291534423828
3423004265.51634,-67.7169189453125
3423014107.41233,-66.6284713745117
3423023949.30833,-66.5421524047852
3423033791.20434,-65.3243560791016
3423043633.10034,-65.1413497924805
3423053474.99634,-64.8512115478516
3423063316.89233,-64.3794555664063
3423073158.78833,-63.9429779052734
3423083000.68434,-63.8762550354004
3423092842.58034,-64.0355682373047
3423102684.47634,-65.2976150512695
3423112526.37234,-68.0399856567383
3423122368.26833,-69.4444427490234
3423132210.16434,-66.0133438110352
3423142052.06034,-64.6034851074219
3423151893.95634,-64.053337097168
3423161735.85234,-64.04541015625
3423171577.74833,-64.412467956543
3423181419.64433,-65.8979263305664
3423191261.54034,-69.2909622192383
3423201103.43634,-76.7238616943359
3423210945.33234,-72.3624954223633
3423220787.22833,-68.9627532958984
3423230629.12433,-66.3926773071289
3423240471.02034,-64.592155456543
3423250312.91634,-63.4057197570801
3423260154.81234,-62.7615013122559
3423269996.70833,-62.6372909545898
3423279838.60433,-62.6750946044922
3423289680.50034,-63.0918006896973
3423299522.39634,-63.7332305908203
3423309364.29234,-64.4282302856445
3423319206.18833,-65.4655456542969
3423329048.08433,-67.4226760864258
3423338889.98034,-70.8562088012695
3423348731.87634,-76.5200347900391
3423358573.77234,-86.6757888793945
3423368415.66834,-87.0611343383789
3423378257.56433,-86.7736053466797
3423388099.46033,-77.4617080688477
3423397941.35634,-73.1904983520508
3423407783.25234,-70.2284545898438
3423417625.14834,-68.2620010375977
3423427467.04433,-66.7293319702148
3423437308.94033,-65.3743438720703
3423447150.83634,-64.440071105957
3423456992.73234,-64.2649078369141
3423466834.62834,-64.3745727539063
3423476676.52433,-65.4001312255859
3423486518.42033,-66.8085098266602
3423496360.31634,-67.374153137207
3423506202.21234,-67.5687484741211
3423516044.10834,-69.0659713745117
3423525886.00433,-75.3530197143555
3423535727.90033,-77.3558807373047
3423545569.79634,-71.0503616333008
3423555411.69234,-70.1984024047852
3423565253.58834,-70.2192230224609
3423575095.48433,-71.6276016235352
3423584937.38033,-75.0820388793945
3423594779.27634,-77.5996780395508
3423604621.17234,-77.1436080932617
3423614463.06834,-77.1526641845703
3423624304.96434,-78.2918930053711
3423634146.86033,-79.1541290283203
3423643988.75633,-72.6996688842773
3423653830.65234,-69.8931045532227
3423663672.54834,-68.0128860473633
3423673514.44434,-66.7140808105469
3423683356.34033,-65.8856430053711
3423693198.23633,-65.6869583129883
3423703040.13234,-65.7365188598633
3423712882.02834,-66.5647888183594
3423722723.92434,-68.4552841186523
3423732565.82033,-71.0735321044922
3423742407.71633,-73.4644393920898
3423752249.61234,-74.8296966552734
3423762091.50834,-75.6213836669922
3423771933.40434,-76.6168899536133
3423781775.30033,-76.0745849609375
3423791617.19633,-75.9830322265625
3423801459.09234,-75.1624298095703
3423811300.98834,-75.7176284790039
3423821142.88434,-77.6224975585938
3423830984.78033,-77.9869384765625
3423840826.67633,-74.993537902832
3423850668.57234,-73.9429779052734
3423860510.46834,-72.4560394287109
3423870352.36434,-70.6502914428711
3423880194.26034,-69.4560165405273
3423890036.15633,-69.3148193359375
3423899878.05233,-69.6178512573242
3423909719.94834,-71.7631301879883
3423919561.84434,-76.8768920898438
3423929403.74034,-82.7288589477539
3423939245.63633,-83.2174224853516
3423949087.53233,-83.2865829467773
3423958929.42834,-78.5959701538086
3423968771.32434,-78.1790924072266
3423978613.22034,-70.9877319335938
3423988455.11633,-70.1945648193359
3423998297.01233,-70.2166900634766
3424008138.90834,-71.5035552978516
3424017980.80434,-75.0742797851563
3424027822.70034,-82.0368194580078
3424037664.59633,-77.8283233642578
3424047506.49233,-74.9773330688477
3424057348.38834,-73.174201965332
3424067190.28434,-72.1968154907227
3424077032.18034,-71.9550094604492
3424086874.07634,-72.0189437866211
3424096715.97233,-73.3071212768555
3424106557.86834,-77.1404647827148
3424116399.76434,-77.2697219848633
3424126241.66034,-77.1311416625977
3424136083.55634,-76.3066177368164
3424145925.45233,-77.4602203369141
3424155767.34833,-80.5017929077148
3424165609.24434,-84.0999526977539
3424175451.14034,-87.3126831054688
3424185293.03634,-90.3032913208008
3424195134.93233,-85.5656433105469
3424204976.82833,-81.5857925415039
3424214818.72434,-78.6289749145508
3424224660.62034,-77.54052734375
3424234502.51634,-77.5535049438477
3424244344.41233,-79.3355560302734
3424254186.30833,-76.8255844116211
3424264028.20434,-76.5458908081055
3424273870.10034,-71.8983917236328
3424283711.99634,-71.1496505737305
3424293553.89233,-71.067253112793
3424303395.78833,-71.1952056884766
3424313237.68434,-72.2860870361328
3424323079.58034,-75.3655471801758
3424332921.47634,-80.4035339355469
3424342763.37234,-80.143440246582
3424352605.26833,-73.9333038330078
3424362447.16434,-72.0178146362305
3424372289.06034,-70.6288604736328
3424382130.95634,-69.6802139282227
3424391972.85234,-69.467155456543
3424401814.74833,-69.5480728149414
3424411656.64433,-70.7238845825195
3424421498.54034,-74.252799987793
3424431340.43634,-80.4457778930664
3424441182.33234,-80.0811614990234
3424451024.22833,-73.4529266357422
3424460866.12433,-72.4494094848633
3424470708.02034,-72.3565521240234
3424480549.91634,-72.4217987060547
3424490391.81234,-72.8411102294922
